property_id,host_id,country_code,property_type,room_type,price,security_deposit,cleaning_fee,accommodates,bedrooms,beds,bathrooms,number_of_reviews,review_scores_rating
PID_01653,132500182,CA,Apartment,Private room,23,NA,NA,2,1,1,2,3,93
PID_01654,32819217,HK,Guesthouse,Private room,196,0,39,1,0,1,1,34,85
PID_01655,131593788,HK,Apartment,Entire home/apt,683,2000,380,4,1,2,1,44,93
PID_01656,80789381,US,Townhouse,Entire home/apt,159,150,150,5,2,4,2,38,95
PID_01657,132447942,BR,Boutique hotel,Private room,86,NA,70,2,1,1,1,3,100
PID_01658,124450485,ES,Apartment,Private room,25,100,30,2,1,1,1,6,100
PID_01659,112290924,PT,Apartment,Entire home/apt,75,1000,35,4,1,1,1,39,99
PID_01660,182461,US,House,Entire home/apt,110,0,79,6,2,3,1,65,96
PID_01661,16139116,CA,Apartment,Entire home/apt,60,500,70,2,0,1,1,37,97
PID_01662,7956108,ES,Apartment,Private room,25,0,4,2,1,2,1,87,91
PID_01663,6250742,PT,Apartment,Entire home/apt,60,0,30,3,1,2,1,25,96
PID_01664,132684961,US,Barn,Entire home/apt,135,250,175,4,2,3,2,19,98
PID_01665,77652983,ES,Apartment,Private room,30,NA,12,2,1,1,1,92,98
PID_01666,30907275,PT,Apartment,Entire home/apt,100,150,30,3,1,2,1,4,95
PID_01667,130612073,PT,Loft,Entire home/apt,65,0,15,3,1,3,1,83,96
PID_01668,112105371,US,House,Entire home/apt,120,0,100,4,1,2,1,54,99
PID_01669,131896044,HK,Apartment,Entire home/apt,1499,2000,500,3,1,1,1,1,NA
PID_01670,33729698,TR,Apartment,Private room,142,NA,NA,2,1,2,1,0,NA
PID_01671,131483077,ES,Apartment,Private room,65,NA,10,2,1,1,1,202,97
PID_01672,22959695,US,House,Private room,50,NA,NA,1,1,1,1,106,97
PID_01673,28230850,US,Condominium,Entire home/apt,129,NA,120,2,1,1,1,20,92
PID_01674,37695070,US,Apartment,Entire home/apt,170,200,100,3,0,2,1,58,97
PID_01675,9898323,AU,Apartment,Entire home/apt,300,200,75,4,2,1,1,4,85
PID_01676,4435799,CA,House,Entire home/apt,74,0,54,5,2,3,1,53,97
PID_01677,57060253,HK,Apartment,Entire home/apt,400,NA,NA,2,1,1,1,39,94
PID_01678,133295031,CA,Apartment,Entire home/apt,170,0,0,6,4,4,1.5,14,100
PID_01679,133143521,PT,House,Private room,70,100,10,2,1,1,3,0,NA
PID_01680,31113999,HK,Hotel,Private room,447,NA,NA,4,1,2,1,28,83
PID_01681,82920107,US,Apartment,Entire home/apt,149,300,75,2,0,1,1,1,60
PID_01682,133432723,ES,Apartment,Private room,26,100,20,2,1,1,1,32,94
PID_01683,70171973,US,Apartment,Entire home/apt,325,NA,125,6,2,4,1,37,92
PID_01684,2083001,HK,Apartment,Entire home/apt,848,1000,150,2,0,1,1,147,94
PID_01685,13161520,US,Townhouse,Private room,85,0,25,2,1,1,1.5,91,100
PID_01686,43399557,HK,Apartment,Entire home/apt,801,0,196,4,1,2,1,5,90
PID_01687,666066,TR,Apartment,Private room,63,NA,NA,1,1,1,1,20,95
PID_01688,133551018,PT,Apartment,Entire home/apt,60,0,15,3,1,2,1,77,85
PID_01689,130485798,US,Apartment,Entire home/apt,316,0,125,2,0,1,1,2,90
PID_01690,4613553,BR,Apartment,Entire home/apt,1250,1689,253,6,3,3,2,34,81
PID_01691,133732087,US,Apartment,Entire home/apt,250,500,50,4,2,3,1,1,100
PID_01692,133764433,PT,House,Entire home/apt,300,NA,40,12,5,7,4,10,82
PID_01693,13469110,US,Condominium,Entire home/apt,95,300,100,2,1,1,1,1,NA
PID_01694,132087088,US,Condominium,Entire home/apt,239,NA,200,2,1,1,1,2,100
PID_01695,132087088,US,Condominium,Entire home/apt,256,NA,200,4,1,1,2,0,NA
PID_01696,44830407,PT,Apartment,Entire home/apt,65,150,20,2,1,1,1,24,92
PID_01697,9932670,US,House,Entire home/apt,168,NA,225,6,3,3,2,122,97
PID_01698,111174737,TR,House,Entire home/apt,79,NA,NA,2,1,1,1,0,NA
PID_01699,16719641,PT,Apartment,Private room,34,0,5,4,1,2,1,91,90
PID_01700,7657931,PT,Condominium,Private room,29,0,17,2,1,1,1,23,98
PID_01701,132587029,AU,Apartment,Private room,50,NA,NA,2,1,1,1,1,80
PID_01702,66112903,AU,Apartment,Entire home/apt,94,200,20,2,1,2,1,0,NA
PID_01703,100267827,PT,Apartment,Entire home/apt,30,0,25,4,1,2,1,86,94
PID_01704,111885362,ES,Apartment,Entire home/apt,15,0,130,4,2,2,1,4,90
PID_01705,9743936,PT,Apartment,Entire home/apt,100,NA,NA,6,3,5,1,0,NA
PID_01706,128893049,PT,Apartment,Private room,20,NA,10,2,0,1,2,14,89
PID_01707,983113,US,Guest suite,Entire home/apt,155,0,45,2,1,1,1,50,99
PID_01708,52243859,AU,Apartment,Entire home/apt,129,0,60,3,1,2,1,8,89
PID_01709,80242044,US,Apartment,Entire home/apt,196,0,110,4,1,2,1,11,85
PID_01710,5912645,US,Apartment,Entire home/apt,194,200,150,6,2,2,2,102,99
PID_01711,31766138,HK,Apartment,Entire home/apt,1499,1000,450,8,3,6,1,47,89
PID_01712,79474803,ES,Apartment,Private room,32,0,20,3,1,1,1,13,77
PID_01713,3574213,CA,Apartment,Entire home/apt,83,150,65,4,2,2,2,40,96
PID_01714,18800820,HK,Apartment,Private room,353,0,40,2,1,1,1,23,99
PID_01715,112279253,US,House,Entire home/apt,280,300,275,8,4,6,2.5,11,80
PID_01716,19459063,TR,Apartment,Private room,121,NA,NA,1,1,2,1,0,NA
PID_01717,83419447,AU,House,Private room,43,NA,NA,2,1,1,0.5,45,93
PID_01718,33873516,US,Condominium,Entire home/apt,500,NA,NA,9,3,5,3,6,100
PID_01719,69992876,TR,Apartment,Private room,26,NA,NA,1,1,1,1.5,4,87
PID_01720,134228502,PT,Apartment,Entire home/apt,65,500,0,6,2,5,1,96,94
PID_01721,30670034,HK,Apartment,Entire home/apt,848,8000,0,4,2,2,1,0,NA
PID_01722,9972478,BR,Condominium,Entire home/apt,850,600,150,6,2,5,3,13,98
PID_01723,4965048,US,Hut,Private room,68,0,0,3,1,3,2,4,95
PID_01724,39214660,AU,Apartment,Entire home/apt,115,500,80,2,1,1,1,9,83
PID_01725,2765870,US,Apartment,Private room,80,NA,NA,1,1,1,1,1,20
PID_01726,134859047,PT,House,Private room,85,NA,NA,5,1,4,1,0,NA
PID_01727,100550058,US,Condominium,Entire home/apt,100,0,80,2,0,1,1,50,92
PID_01728,10184386,AU,Apartment,Entire home/apt,168,200,70,4,1,2,1,35,89
PID_01729,134946389,US,Apartment,Entire home/apt,60,0,15,6,1,3,1,125,96
PID_01730,118986906,CA,Apartment,Entire home/apt,81,NA,NA,6,3,4,2,7,86
PID_01731,135021730,AU,Apartment,Private room,999,0,0,2,1,1,1,0,NA
PID_01732,11690420,CA,Townhouse,Entire home/apt,130,0,25,6,2,3,2,0,NA
PID_01733,8379752,ES,Other,Entire home/apt,55,600,50,4,1,1,1,2,100
PID_01734,784984,CA,Apartment,Entire home/apt,107,300,60,4,2,2,1,4,100
PID_01735,78904428,PT,Apartment,Entire home/apt,38,0,15,2,1,1,1,23,97
PID_01736,936114,US,Apartment,Private room,160,500,100,1,1,1,1,41,96
PID_01737,9997988,US,Apartment,Private room,40,200,NA,1,1,1,1,0,NA
PID_01738,135265775,PT,Apartment,Entire home/apt,85,0,40,6,3,4,2,5,96
PID_01739,44263,US,Apartment,Private room,94,300,50,1,1,2,1,93,98
PID_01740,135329255,AU,Apartment,Private room,60,NA,NA,1,1,1,1,0,NA
PID_01741,11194156,HK,Apartment,Entire home/apt,597,0,100,4,1,1,1,3,93
PID_01742,135370402,TR,Apartment,Private room,58,NA,NA,1,1,1,1,0,NA
PID_01743,10002884,HK,Apartment,Entire home/apt,581,798,NA,4,1,3,1,30,85
PID_01744,6698199,CA,Apartment,Entire home/apt,101,0,90,4,2,2,1,37,97
PID_01745,95046258,CA,Apartment,Entire home/apt,54,150,71,2,0,1,1,89,96
PID_01746,130682381,AU,Apartment,Entire home/apt,90,0,20,2,0,1,1,6,100
PID_01747,133135274,TR,Apartment,Entire home/apt,211,0,179,2,0,1,1,0,NA
PID_01748,59384269,US,Apartment,Entire home/apt,179,0,0,2,1,1,1,87,98
PID_01749,10018391,US,Apartment,Entire home/apt,100,0,50,3,1,2,1,84,99
PID_01750,134888431,PT,Loft,Entire home/apt,53,250,20,4,2,2,1,0,NA
PID_01751,47357384,AU,Apartment,Entire home/apt,195,0,149,4,2,2,1,73,94
PID_01752,54820821,ES,Apartment,Entire home/apt,70,200,65,6,2,5,1,76,95
PID_01753,108559367,PT,Apartment,Private room,30,0,0,2,1,1,1,18,100
PID_01754,10035603,BR,Apartment,Entire home/apt,298,NA,100,6,2,4,2,95,98
PID_01755,136036429,PT,Apartment,Entire home/apt,50,0,15,4,1,3,1,56,81
PID_01756,73478810,US,House,Private room,59,NA,50,2,1,1,1,34,98
PID_01757,136195121,PT,Condominium,Entire home/apt,77,0,20,4,2,2,1,45,91
PID_01758,30098437,HK,Apartment,Private room,165,NA,NA,1,0,1,1,2,100
PID_01759,136224886,TR,Apartment,Private room,47,NA,NA,3,2,3,3,0,NA
PID_01760,10147889,TR,Serviced apartment,Entire home/apt,649,0,0,10,3,3,2,2,50
PID_01761,136327709,US,Condominium,Entire home/apt,210,400,150,4,1,2,2,2,100
PID_01762,8740629,AU,Apartment,Entire home/apt,129,250,99,2,0,1,1,72,97
PID_01763,136410767,TR,Apartment,Private room,100,NA,NA,1,1,1,1,0,NA
PID_01764,136573668,PT,Apartment,Entire home/apt,120,100,30,8,3,7,2,49,98
PID_01765,1601567,CA,Apartment,Private room,50,NA,NA,2,1,1,1,6,100
PID_01766,136775935,ES,Apartment,Private room,38,0,0,2,1,1,2,7,86
PID_01767,134341710,TR,House,Entire home/apt,58,NA,NA,2,2,2,1,0,NA
PID_01768,34904037,PT,Apartment,Entire home/apt,25,0,10,2,1,1,1,83,94
PID_01769,117465618,PT,Loft,Entire home/apt,55,0,10,2,0,1,1,7,91
PID_01770,80536835,ES,Apartment,Private room,30,0,10,1,1,1,1,8,100
PID_01771,136757714,CA,Apartment,Entire home/apt,170,NA,NA,4,3,3,1,1,100
PID_01772,10086004,AU,House,Entire home/apt,590,1000,200,6,3,4,2.5,3,100
PID_01773,4584648,HK,Apartment,Private room,173,1000,0,1,1,1,1,0,NA
PID_01774,136824798,AU,House,Entire home/apt,105,NA,20,2,1,2,1,77,100
PID_01775,1377085,PT,Apartment,Entire home/apt,60,0,18,4,1,3,1,71,93
PID_01776,137125921,PT,Loft,Entire home/apt,35,100,15,3,1,2,1,59,92
PID_01777,137168752,PT,Apartment,Entire home/apt,300,100,50,6,3,4,2.5,0,NA
PID_01778,137213369,TR,Boutique hotel,Private room,269,NA,NA,3,1,3,1,0,NA
PID_01779,134698146,ES,Apartment,Entire home/apt,92,200,40,8,4,7,2,40,84
PID_01780,32737881,PT,Apartment,Entire home/apt,48,100,15,4,1,2,1,44,98
PID_01781,137344895,CA,Apartment,Entire home/apt,60,0,20,2,1,1,1,86,95
PID_01782,69780696,ES,Apartment,Private room,30,NA,NA,1,1,1,1,8,89
PID_01783,15667508,CA,Apartment,Entire home/apt,85,150,40,3,1,2,1,111,97
PID_01784,137424350,AU,Apartment,Entire home/apt,550,1000,350,2,1,1,1,0,NA
PID_01785,82230899,HK,Apartment,Entire home/apt,502,1000,150,2,1,1,1,3,73
PID_01786,47692011,TR,Condominium,Entire home/apt,348,NA,NA,3,1,2,1,10,98
PID_01787,137512725,US,Apartment,Private room,77,0,0,2,2,1,1.5,28,99
PID_01788,88573374,PT,House,Private room,35,0,0,2,1,1,1,120,99
PID_01789,2804445,AU,Apartment,Entire home/apt,290,265,120,4,2,2,1,41,89
PID_01790,4911735,US,Apartment,Entire home/apt,225,500,175,4,1,1,1,56,98
PID_01791,137659839,CA,Apartment,Private room,25,NA,NA,1,1,1,1,12,90
PID_01792,15863875,TR,Townhouse,Entire home/apt,200,700,200,3,1,1,1,1,100
PID_01793,8880840,US,House,Entire home/apt,395,300,300,16,4,8,3,37,96
PID_01794,30907275,PT,Apartment,Entire home/apt,140,150,30,6,3,4,2,4,95
PID_01795,137722626,PT,Villa,Entire home/apt,70,0,20,7,3,5,3,5,92
PID_01796,127181576,US,Hostel,Private room,157,NA,NA,1,0,1,1,0,NA
PID_01797,137730767,PT,Apartment,Entire home/apt,85,0,15,4,2,2,1,12,87
PID_01798,131440319,AU,Apartment,Private room,70,NA,NA,2,1,1,1,15,91
PID_01799,10125812,CA,Apartment,Entire home/apt,145,NA,NA,4,1,1,1,0,NA
PID_01800,22355797,AU,Townhouse,Private room,50,NA,NA,1,0,1,1,0,NA
PID_01801,24128026,ES,Apartment,Private room,99,0,10,2,0,2,1,0,NA
PID_01802,43465756,AU,Apartment,Entire home/apt,129,NA,100,4,2,2,1,39,93
PID_01803,21535030,TR,Apartment,Entire home/apt,211,0,179,4,2,2,1,0,NA
PID_01804,137540797,BR,Apartment,Entire home/apt,291,350,150,6,2,3,1,0,NA
PID_01805,95913146,US,Apartment,Private room,50,100,40,2,1,1,1,35,92
PID_01806,3859462,US,Guest suite,Entire home/apt,150,0,50,2,1,1,1,31,94
PID_01807,6874740,US,Apartment,Private room,70,100,0,2,1,1,1,84,79
PID_01808,138561304,ES,Apartment,Private room,50,100,20,1,1,1,1,6,92
PID_01809,138579858,BR,Apartment,Entire home/apt,86,NA,NA,4,3,1,2,0,NA
PID_01810,68941699,CA,Apartment,Entire home/apt,67,NA,35,6,1,3,1,107,87
PID_01811,81665877,CA,Apartment,Private room,46,0,0,2,1,1,1,0,NA
PID_01812,43578814,HK,Apartment,Entire home/apt,997,NA,NA,2,1,1,1,0,NA
PID_01813,138713312,US,Apartment,Private room,115,0,25,2,1,2,1,71,95
PID_01814,134881865,ES,Serviced apartment,Private room,66,NA,NA,2,1,2,2,1,100
PID_01815,130413950,ES,Apartment,Private room,60,NA,NA,2,1,1,1,3,100
PID_01816,138751922,ES,Apartment,Private room,25,NA,NA,1,1,1,1,0,NA
PID_01817,138787880,PT,Apartment,Entire home/apt,150,0,20,4,2,3,1.5,44,92
PID_01818,138400036,ES,Apartment,Private room,23,0,8,2,1,1,1,61,94
PID_01819,129575311,US,Condominium,Entire home/apt,189,0,150,4,1,2,1,14,100
PID_01820,40795307,CA,Apartment,Entire home/apt,58,0,30,4,2,2,1,3,80
PID_01821,30695295,PT,Guest suite,Private room,60,100,5,2,1,2,1,3,100
PID_01822,139208311,AU,Apartment,Entire home/apt,60,0,30,2,1,1,1,1,100
PID_01823,122832931,ES,Apartment,Private room,14,100,15,1,1,1,2,17,80
PID_01824,68447022,CA,Apartment,Private room,40,NA,NA,1,1,1,1,2,100
PID_01825,37688229,US,Apartment,Entire home/apt,169,500,0,3,0,1,1,5,92
PID_01826,9549389,AU,Apartment,Entire home/apt,751,1000,100,2,1,1,1,4,95
PID_01827,9478280,ES,Apartment,Entire home/apt,46,500,60,4,3,3,1,2,100
PID_01828,56728868,US,Apartment,Entire home/apt,115,NA,NA,1,0,1,1,0,NA
PID_01829,28307663,US,Apartment,Entire home/apt,170,350,60,4,2,2,1,7,97
PID_01830,139519499,CA,Apartment,Private room,25,NA,NA,1,1,1,1,1,NA
PID_01831,246661,AU,House,Entire home/apt,328,1000,300,8,3,5,1,5,100
PID_01832,4492266,AU,Apartment,Entire home/apt,119,300,70,2,1,1,1,2,80
PID_01833,132601835,PT,Apartment,Entire home/apt,85,0,20,6,2,2,1,15,97
PID_01834,46376644,PT,Apartment,Entire home/apt,71,0,30,6,2,6,1.5,1,80
PID_01835,139063900,ES,Apartment,Entire home/apt,125,0,28,4,1,2,1,6,100
PID_01836,130581398,ES,Apartment,Private room,40,100,30,2,1,1,2,12,88
PID_01837,76306433,ES,Apartment,Private room,22,NA,NA,1,1,1,1,1,NA
PID_01838,86892032,US,Apartment,Entire home/apt,60,0,20,6,1,1,1,38,89
PID_01839,135737610,CA,Apartment,Entire home/apt,156,0,60,6,4,5,2,1,100
PID_01840,10217099,AU,House,Entire home/apt,419,NA,130,8,4,4,2,149,90
PID_01841,139844353,TR,Apartment,Private room,53,NA,NA,2,1,1,1,3,100
PID_01842,104420871,ES,Apartment,Private room,45,NA,NA,4,0,2,2,7,83
PID_01843,136437655,US,Condominium,Entire home/apt,125,0,290,4,1,1,1,5,100
PID_01844,139995595,US,Apartment,Entire home/apt,99,400,125,3,0,3,1,94,89
PID_01845,4459553,ES,Apartment,Entire home/apt,550,150,140,10,4,9,2,14,91
PID_01846,8011636,ES,Apartment,Entire home/apt,46,NA,30,4,1,2,1,6,89
PID_01847,140082945,CA,Apartment,Entire home/apt,119,500,40,3,1,2,1,53,97
PID_01848,12446773,US,Condominium,Private room,100,0,40,2,1,1,1,40,99
PID_01849,71749435,US,Apartment,Entire home/apt,80,NA,40,2,1,1,1,28,97
PID_01850,128370512,ES,Apartment,Private room,37,0,10,3,1,2,1.5,49,86
PID_01851,48881330,US,Apartment,Entire home/apt,100,250,35,3,1,1,1,6,80
PID_01852,139942077,US,Apartment,Private room,125,0,0,2,1,1,1.5,63,97
PID_01853,140143021,HK,Apartment,Private room,754,NA,NA,1,0,1,1,0,NA
PID_01854,139927920,AU,Apartment,Private room,80,NA,NA,2,1,1,1,0,NA
PID_01855,117779016,HK,Apartment,Entire home/apt,447,0,200,2,1,1,1,10,88
PID_01856,10237189,AU,Apartment,Entire home/apt,151,3000,50,3,2,2,1,4,85
PID_01857,118240312,US,Condominium,Private room,135,1000,135,4,1,1,1,30,97
PID_01858,10184386,AU,Apartment,Entire home/apt,250,400,150,6,2,3,2,28,84
PID_01859,129646758,US,Apartment,Entire home/apt,99,399,135,12,3,5,1,43,88
PID_01860,120049161,TR,Hotel,Private room,311,NA,NA,1,1,1,1,0,NA
PID_01861,2154262,US,Condominium,Entire home/apt,343,0,218,4,2,2,2,0,NA
PID_01862,9733506,ES,Apartment,Private room,17,100,10,1,1,1,1,25,92
PID_01863,116767818,BR,Apartment,Shared room,30,NA,NA,6,1,6,1,1,NA
PID_01864,4459553,ES,Apartment,Entire home/apt,350,150,130,8,3,7,2,15,87
PID_01865,36714324,CA,Camper/RV,Entire home/apt,70,NA,NA,3,0,2,0,1,100
PID_01866,137887561,PT,House,Private room,98,500,0,2,1,1,1,1,100
PID_01867,140652256,US,House,Entire home/apt,60,250,100,6,2,4,1,69,92
PID_01868,2988712,US,Apartment,Entire home/apt,72,800,50,6,3,5,1,2,100
PID_01869,6861839,US,Townhouse,Entire home/apt,500,1500,200,3,3,2,2.5,1,80
PID_01870,10262420,US,Apartment,Private room,86,NA,NA,2,1,0,1,34,94
PID_01871,84239884,HK,Apartment,Entire home/apt,754,0,150,4,2,2,2,0,NA
PID_01872,123749464,CA,Apartment,Entire home/apt,119,199,95,8,3,4,1,68,91
PID_01873,140943945,CA,Condominium,Private room,13,NA,NA,1,1,1,1,3,100
PID_01874,20977137,HK,Serviced apartment,Entire home/apt,761,1000,200,3,1,2,1,96,98
PID_01875,140981203,US,House,Entire home/apt,228,0,100,4,1,2,1,0,NA
PID_01876,14035840,US,Apartment,Private room,148,150,70,2,1,1,1,37,89
PID_01877,20072624,PT,House,Private room,30,NA,NA,2,1,1,1,22,98
PID_01878,35280412,PT,Apartment,Entire home/apt,65,0,20,2,1,1,1,5,80
PID_01879,18142099,ES,Apartment,Private room,84,0,30,3,1,2,1,42,98
PID_01880,137999892,US,House,Private room,34,100,10,1,1,1,1,22,94
PID_01881,22223278,HK,Apartment,Entire home/apt,1248,2000,548,2,0,1,1,51,93
PID_01882,9458290,US,Condominium,Entire home/apt,120,0,50,3,1,2,1,51,89
PID_01883,2737232,CA,Apartment,Private room,50,200,20,2,1,1,1,1,80
PID_01884,40550977,CA,Apartment,Entire home/apt,114,250,29,3,1,2,1,12,89
PID_01885,141447851,CA,Apartment,Entire home/apt,50,500,60,4,1,2,1,57,87
PID_01886,16547597,CA,Apartment,Entire home/apt,600,NA,80,13,3,5,2,57,98
PID_01887,141541357,PT,Apartment,Entire home/apt,39,100,23,4,1,2,1,12,88
PID_01888,50729124,BR,Hostel,Private room,149,NA,NA,2,1,1,1,0,NA
PID_01889,131668100,CA,Apartment,Entire home/apt,89,350,69,4,1,2,1,59,94
PID_01890,138913479,US,Apartment,Entire home/apt,130,NA,50,4,1,2,1,37,94
PID_01891,10512713,CA,Condominium,Entire home/apt,95,300,30,4,2,2,1,16,99
PID_01892,141715051,US,Apartment,Entire home/apt,110,200,111,2,0,1,1,78,99
PID_01893,138515591,US,Apartment,Private room,44,1250,100,1,1,1,2,2,100
PID_01894,47181585,US,Apartment,Entire home/apt,85,250,42,2,1,2,1,33,96
PID_01895,141759593,PT,Apartment,Entire home/apt,119,NA,NA,2,0,1,1,9,91
PID_01896,141810210,AU,House,Entire home/apt,181,300,160,16,3,14,2,55,94
PID_01897,25961179,CA,Condominium,Private room,81,200,20,2,1,1,1,1,100
PID_01898,74060601,AU,Apartment,Entire home/apt,499,0,105,9,4,5,1,2,50
PID_01899,7086772,AU,Apartment,Private room,119,0,40,2,1,1,1,0,NA
PID_01900,142011542,US,Resort,Entire home/apt,495,NA,NA,8,2,4,2,0,NA
PID_01901,118902541,US,Apartment,Entire home/apt,80,200,25,2,1,1,1,0,NA
PID_01902,31162875,HK,Apartment,Entire home/apt,597,NA,150,2,1,1,1,20,96
PID_01903,10312578,HK,Apartment,Entire home/apt,550,NA,NA,2,0,1,1,10,88
PID_01904,1822729,US,Apartment,Private room,70,100,75,1,1,1,1,33,97
PID_01905,123955827,PT,Apartment,Entire home/apt,65,0,30,8,4,4,2,56,78
PID_01906,35345389,AU,House,Entire home/apt,299,150,195,6,3,3,1.5,3,90
PID_01907,130980943,AU,Cabin,Shared room,80,NA,20,4,1,2,1,2,70
PID_01908,142013085,PT,House,Entire home/apt,30,NA,NA,5,3,3,2,3,100
PID_01909,142006629,ES,Apartment,Private room,26,NA,22,1,1,1,1,14,98
PID_01910,142444025,CA,Apartment,Private room,35,NA,NA,1,1,1,1,0,NA
PID_01911,91654021,BR,Apartment,Entire home/apt,351,500,0,5,2,2,1.5,0,NA
PID_01912,35167919,AU,House,Private room,70,0,0,1,1,1,2,20,91
PID_01913,124216483,HK,Other,Private room,502,1000,300,2,1,1,1,25,94
PID_01914,127547159,HK,Apartment,Private room,604,0,0,5,1,5,1,31,88
PID_01915,3055562,CA,Apartment,Entire home/apt,40,500,68,2,1,1,1,33,88
PID_01916,9513234,ES,House,Private room,69,NA,30,4,2,3,1,20,98
PID_01917,98570220,US,Condominium,Entire home/apt,229,0,215,4,1,2,1.5,1,60
PID_01918,141749210,US,Resort,Entire home/apt,321,NA,NA,6,2,2,2,3,100
PID_01919,142065124,PT,Guesthouse,Private room,30,0,15,3,1,2,1,14,87
PID_01920,604849,CA,Apartment,Entire home/apt,125,400,50,4,2,3,1,88,98
PID_01921,41861163,US,Apartment,Private room,50,0,0,1,1,1,1,0,NA
PID_01922,69109593,BR,Apartment,Entire home/apt,149,2000,150,6,2,4,2,44,94
PID_01923,9597221,US,Condominium,Entire home/apt,180,0,125,6,2,4,2,0,NA
PID_01924,78550328,AU,House,Private room,48,0,25,1,1,1,1,0,NA
PID_01925,27861043,CA,Apartment,Private room,35,NA,NA,1,1,1,1,1,100
PID_01926,1669412,CA,Apartment,Private room,46,NA,NA,2,1,1,1,6,100
PID_01927,10102604,CA,Apartment,Entire home/apt,38,150,NA,4,1,2,1,0,NA
PID_01928,16641261,CA,Loft,Entire home/apt,191,1000,50,3,2,2,1,6,100
PID_01929,39728301,HK,Apartment,Entire home/apt,754,NA,200,5,2,3,1,2,90
PID_01930,67709885,HK,Apartment,Private room,188,NA,NA,1,1,1,1,0,NA
PID_01931,66881070,CA,Serviced apartment,Entire home/apt,85,0,250,3,1,2,1,2,100
PID_01932,55205653,CA,Condominium,Entire home/apt,43,NA,NA,4,2,2,1,3,87
PID_01933,280987,TR,Apartment,Private room,79,NA,NA,2,1,1,1,0,NA
PID_01934,23381960,US,House,Private room,75,100,75,2,1,1,1,23,98
PID_01935,143701949,PT,Apartment,Entire home/apt,50,100,27,2,1,1,1,7,91
PID_01936,3039107,ES,Apartment,Entire home/apt,53,250,35,2,1,1,1,99,86
PID_01937,21063161,AU,Apartment,Entire home/apt,300,0,70,6,2,3,1,1,100
PID_01938,17037649,CA,Apartment,Entire home/apt,68,0,55,2,1,1,1,11,100
PID_01939,10462547,AU,House,Entire home/apt,355,750,95,11,4,6,2,36,99
PID_01940,42352191,CA,Apartment,Entire home/apt,35,NA,NA,1,1,1,1,1,100
PID_01941,5466419,CA,Loft,Entire home/apt,66,200,40,4,1,1,1,46,94
PID_01942,142642175,US,Guest suite,Entire home/apt,80,100,50,2,0,1,1,100,99
PID_01943,1451533,CA,Apartment,Entire home/apt,89,0,30,4,1,2,1,2,90
PID_01944,15224901,CA,Apartment,Entire home/apt,79,600,70,6,3,3,1,11,76
PID_01945,2624022,CA,Apartment,Entire home/apt,55,150,79,4,1,2,1,23,92
PID_01946,4528351,TR,Apartment,Entire home/apt,158,0,100,2,2,1,1,39,85
PID_01947,23134064,HK,Apartment,Private room,251,5000,0,1,1,1,1,0,NA
PID_01948,25988696,ES,Apartment,Private room,32,0,0,1,1,1,1,0,NA
PID_01949,135369233,HK,Apartment,Entire home/apt,871,0,100,5,1,3,1,12,98
PID_01950,144290494,US,Apartment,Private room,67,0,0,2,1,1,1,16,86
PID_01951,4477774,CA,Apartment,Entire home/apt,60,350,25,2,1,1,1,4,100
PID_01952,45451027,US,Apartment,Private room,40,NA,15,1,1,1,1,4,95
PID_01953,140571125,ES,Hostel,Private room,200,NA,NA,4,1,4,1,3,87
PID_01954,144315449,CA,Townhouse,Entire home/apt,115,NA,40,4,2,2,1,3,100
PID_01955,118695718,TR,Apartment,Private room,48842,NA,NA,1,1,1,1,0,NA
PID_01956,9944111,TR,Apartment,Shared room,74,NA,NA,2,1,2,1,1,100
PID_01957,48146336,US,Apartment,Entire home/apt,120,0,150,2,0,1,1,2,100
PID_01958,144577567,ES,Apartment,Private room,110,1000,15,3,1,3,1,1,80
PID_01959,9757756,US,Loft,Private room,86,400,50,8,6,6,2.5,11,100
PID_01960,9951576,US,Guest suite,Entire home/apt,80,100,75,2,1,1,1,37,99
PID_01961,99589042,US,Guesthouse,Entire home/apt,65,100,75,2,1,1,1,37,95
PID_01962,31612061,PT,Guest suite,Entire home/apt,106,206,16,2,1,1,1,8,93
PID_01963,129575311,US,Condominium,Entire home/apt,205,0,150,2,0,1,1,19,99
PID_01964,1310304,ES,Apartment,Entire home/apt,111,300,0,5,2,4,1,16,76
PID_01965,23983198,PT,House,Private room,17,0,7,2,1,2,2,17,92
PID_01966,10196765,US,Apartment,Private room,90,0,30,1,1,1,1,3,93
