text,source,brand,doc_id
Einfach genial. Funktioniert auch ganz gut ohne Netzverbindung sowie in Ausland.,App Store (DE),Under Armour,1092448965.0
"I’m using the app for years now to train at home and at the gym..loving the workouts!
The last couple weeks I’m not able to start a program though..I tried updating the phone, reinstalling the app, signing in again..but still facing the issue. Please help. Thank You!!",App Store (US),Nike,10924983263.0
C'est l'application à avoir lorsque l'on fait du jogging ! Géniale !,App Store (CH),Under Armour,1092503940.0
"Excellente appli, plutôt complète et précise ! 
Je ne m'en lasse pas !",App Store (FR),Under Armour,1092718312.0
Ich weiß nicht wie man so eine App durchwinken kann. Da hat bei UX wohl jemand geschlafen. Jeder Klick im User interface führt eine lange Wartezeit mit sich. Da macht etwas bestellen echt keinen Spaß und strapaziert die Geduld. Ich glaube ich hatte noch nie eine App die so langsam reagiert und oft abgestürzt ist. Nächstes mal bestelle ich im Browser.,App Store (DE),Adidas,10927853883.0
"I hope the brilliant developers of this app (and honestly Nike in general) get a chance to read this! NTC is, by and large, one of the best free fitness apps on the market today. THANK YOU for providing  access to a variety of workouts, trainers and health content on an incredibly streamlined, intuitive interface. In a sea where more and more apps easily charge upwards of $15+/month for a subscription, this is a welcome breath of fresh air.

I remember when NTC dropped its subscription fee during COVID and am glad to see that it has stayed committed to helping people maintain their health and fitness goals in an accessible way! Awesome work!!",App Store (US),Nike,10928084472.0
I have used this App in 20 countries on 4 continents this year.,App Store (CH),Under Armour,1093170367.0
Adidas can’t seem to address my orders properly and AusPost keeps returning them to sender. The app is glitched.,App Store (AU),Adidas,10933071817.0
"Le site ADIDAS est vraiment très pratique pour naviguer, mettre des alertes sur des produits, au top",App Store (FR),Adidas,10934009846.0
"An sich bin ich mit der App und der Webseite auch zufrieden. Allerdings die Suchfunktion ist nicht durchdacht. In sinnvoll suchen zu können, muss man sich im Sortiment auskennen, dann kann man nach Serien oder Modellen filtern. Aber wenn man in der Siche z.B. „Winterschuhe“ eingibt, werden die Sambas vorgeschlagen, was keine Winterschuhe sind. Allgemein wäre die zusätzliche Kategoriesierung nach üblicher Bezeichnung gut, wie Jahreszeiten beispielsweise.",App Store (DE),Adidas,10935046601.0
"The app is still great in terms of a free fitness app but the old layout was so so much better. It was easier to follow, felt more personalised and was better for working out at the gym. I always used the Nike Training Club at the end of my gym sessions to help guide cool downs and warm ups and now I find myself awkwardly scrolling through videos instead of it being a helpful tool. Most of the time I won’t even use it which is unfortunate. 

Please bring back the old format!",App Store (AU),Nike,10935201648.0
"Lieber Herr Nike, du hattest mal eine wundervolle App, bei der man frei trainieren konnte viele hiitTrainings auswählen und eine hervorragende Unterstützung der Apple Watch hatte. Leider hast du dich vor einigen Jahren dazu entschieden deine App umzubauen und daraus ein schlechtes YouTube zu machen. All deine jetzigen Funktionen kriege ich dort viel besser Aufbereitet und braucht deine App überhaupt nicht dafür. 

Also bitte bitte führe doch die Funktionen die die App früher hatte einfach wieder ein und schon hast du zig 1000 Menschen glücklich gemacht und eine positive Werbung für dich und deine Produkte.",App Store (DE),Nike,10935506630.0
"They left Russia. I have only been working with your app for four years, and today I received an SMS, your account will be deleted soon. Well done!!! First, all the stores were closed, the doors were closed for two years, and now they remembered the Adidas Running app... at least made it possible to transfer all the data, thank you for that. I wish you bankruptcy 🥳🥳🥳 the worst company",App Store (CA),Adidas,10935666713.0
"L'application est extrêmement lente, les filtres ne sont pas fonctionnels lors de la recherche.. bref tellement nulle que je ne l'utilise pas car je perds patience.. on a l'impression d'avoir une connexion modem des annees 2000 😭",App Store (FR),Adidas,10935935633.0
"No matter what I do, I can’t get the app to load. It says  “ Problem loading library it appears you are offline, please try again wit a network connection”.  I’ve cleared cache, updated everything, etc. It’s very frustrating",App Store (US),Nike,10936228967.0
"I’ve tried a bunch of different fitness apps and none compares to this app. First of all, it’s completely free and allows you to do all the workouts without paying, which is game changer when you don’t allow yourself to pay for apps. Second of all, there are so many different workouts for all types of people, so you can always try something new. Third, I love the fact that it connects seamlessly with Apple Music and Apple Health. Fourth, the coaches are really encouraging and the way they communicate is amazing. I never feel to much pressure to be perfect because of the way they teach. Finally, the user experience is really good and the app is slick and modern just like the Nike shopping app. Absolutely recommend for anybody that wants a free, positive experience on a workout app.",App Store (US),Nike,10936397435.0
Adidas has great sales!  Their product is superior above others.,App Store (CA),Adidas,10938549424.0
So bad. So glitchy. Endless loopy logins.,App Store (AU),Adidas,10944099762.0
Facile à utiliser et pratique!,App Store (CA),Adidas,10944954690.0
Übersichtlich und einfach,App Store (DE),Adidas,10945778054.0
"Alles top, kann man nicht anders sagen",App Store (DE),Under Armour,1094821846.0
Couldn’t recommend this app enough. I have used it daily ish for two years and seriously love it as well as I’m in really great shape from it. KG is my favourite trainer but you pretty much know all of them are extremely experienced and knowledgeable and love their vibe. Love the consistency as well as the new fresh workouts and content. Never take this away from me!,App Store (GB),Nike,10948412882.0
I can't find the new workouts they talk about here. Why is this a problem?,App Store (GB),Nike,10951667871.0
I typically don’t write reviews but I can’t say enough good things about this app. It keeps me motivated to work out. The best feature is that you can have a program set for your individual goals. This way you don’t scramble last minute as to what work out to do. I appreciate the workout plans that are made to sync with your cycle. Have never seen this before. Highly recommend,App Store (CA),Nike,10956890929.0
I was the good buyer of adidas as I never used Nike due to it’s ties with evil people now Today I saw Adidas is doing the same on it’s page a person running with illuminati tattoo on his leg was displayed by adidas in it’s frontal promotion of its running shoes. As soon as I saw that I have deleted this app now let’s see how many years can I keep away from this brand.,App Store (AU),Adidas,10958061325.0
"Best service and performance 
Easy to access and grab the offers",App Store (CA),Adidas,10958250129.0
I like it,App Store (GB),Under Armour,10960247317.0
"Мне очень нравиться заниматься йогой, но порой у меня нет интернета с собой. И я хотел бы, что бы была добавлена функция скачивания желаимых видеотренеровок. А в прочем приложение отличное, всем рекомендую 👍",App Store (DE),Nike,10961440061.0
"Aufzeichnung der Strecke und regelmäßige Ansagen während des Laufens von Distanz und Tempo, Abspielen von iTunes Playlists und sogar Aufzeichnung der gelaufenen Kilometer pro Laufschuh machen diese App zu einer besten kostenlosen Laufapps, die ich je getestet habe und das alles ohne Funktionsfehler!
Auch die verschiedenen Modi für Fahrrad und viele andere Sportarten sehen gut aus, habe ich aber noch nicht probiert :)",App Store (DE),Under Armour,1096221729.0
"Wenn adidas mir einen Gutschein schickt und dieser dann nicht auf ALLE Produkte anwendbar ist, frustriert es mich eher und schreckt mich von Käufen ab.",App Store (DE),Adidas,10962501093.0
"It used to let me turn off the voiceover guide during workouts, but now I don’t see that option??? Maybe some people find it helpful, but I just wanna hear the music and go, not hear someone tell me what to do every 5 seconds. Please fix this!!!!",App Store (US),Nike,10963217819.0
Suh,App Store (CA),Adidas,10966430583.0
Top pour courrir,App Store (FR),Under Armour,1096834336.0
"I used this app religiously for years. I recently redownloaded it to find it’s been updated with some very poor changes. The app used to have multiple ways to workout, including video sections, timed workouts with countdowns, seeing the next exercise ahead of time to prepare, built in transition times, the ability to skip an exercise, tracking the amount of effort, or even just a classic rep based workout if that’s what you’re into. It was both the variety of workout styles and the thoroughness of the explanations with the way the workouts were set up that made the app. Now, you essentially have a selection of YouTube videos. I kid you not, I spent 30 minutes trying to find the old workout styles. This is the only workout style option available now from what I understand. you can’t see what exercises you’re doing you’re doing ahead of time (not when you’re first looking at the working, nor when you’re actively doing it), what the impact level will be, you don’t have the option to skip exercises(you can skip through in the video but it doesn’t get recorded the same way), you don’t track the difficulty level, and many other features that made the app easy to understand and fun to use have been removed. Other than the awards and the fact that it tracks your past workouts, there’s no advantage to this over a YouTube video. This is incredibly disappointing to see as the platform was very useful and an incredible workout app and is now essentially a bunch of YouTube videos.",App Store (CA),Nike,10971740376.0
